Date,Price,Open,High,Low,Vol.,Change %
"Aug 16, 2012",39.4,40.0,40.2,39.4,5.00K,-1.50%
"Aug 17, 2012",39.6,39.4,40.0,39.6,6.50K,0.51%
"Aug 21, 2012",39.8,39.6,41.0,36.6,28.00K,0.51%
"Aug 22, 2012",39.2,39.8,41.2,37.2,2.00K,-1.51%
"Aug 23, 2012",40.8,39.2,41.0,40.0,959.50K,4.08%
"Aug 24, 2012",40.6,40.8,41.2,40.6,33.00K,-0.49%
"Aug 27, 2012",41.0,40.6,42.0,41.0,57.50K,0.99%
"Aug 28, 2012",41.0,41.0,41.0,41.0,18.00K,0.00%
"Aug 29, 2012",41.0,41.0,41.0,41.0,5.50K,0.00%
"Aug 30, 2012",41.2,41.0,41.2,41.2,16.00K,0.49%
"Aug 31, 2012",41.2,41.2,42.0,41.2,44.00K,0.00%
"Sep 03, 2012",41.0,41.2,41.2,41.0,16.50K,-0.49%
"Sep 04, 2012",41.0,41.0,41.0,41.0,14.00K,0.00%
"Sep 05, 2012",41.8,41.0,42.0,41.0,2.57M,1.95%
"Sep 06, 2012",41.0,41.8,43.0,41.0,794.50K,-1.91%
"Sep 07, 2012",41.6,41.0,42.0,41.2,30.00K,1.46%
"Sep 10, 2012",41.2,41.6,42.0,41.0,89.50K,-0.96%
"Sep 11, 2012",41.8,41.2,42.0,41.6,52.00K,1.46%
"Sep 12, 2012",42.8,41.8,43.0,42.0,608.50K,2.39%
"Sep 13, 2012",42.0,42.8,42.2,41.8,7.50K,-1.87%
"Sep 14, 2012",42.4,42.0,42.6,42.2,41.00K,0.95%
"Sep 17, 2012",41.0,42.4,41.8,41.0,113.50K,-3.30%
"Sep 18, 2012",42.4,41.0,42.6,42.4,36.50K,3.41%
"Sep 19, 2012",42.6,42.4,43.2,42.4,17.00K,0.47%
"Sep 20, 2012",42.8,42.6,43.0,42.8,40.00K,0.47%
"Sep 21, 2012",44.0,42.8,0.0,0.0,-,2.80%
"Sep 24, 2012",44.0,40.0,44.0,44.0,9.00K,0.00%
"Sep 25, 2012",44.6,44.0,45.0,44.4,545.00K,1.36%
"Sep 26, 2012",45.2,44.6,45.4,42.0,130.00K,1.35%
"Sep 27, 2012",44.8,45.2,45.2,42.0,1.31M,-0.88%
"Sep 28, 2012",44.0,44.8,45.0,44.0,83.00K,-1.79%
"Oct 01, 2012",44.0,44.0,45.0,44.0,36.00K,0.00%
"Oct 02, 2012",44.0,44.0,45.0,44.0,149.00K,0.00%
"Oct 03, 2012",45.0,44.0,45.4,45.0,8.00K,2.27%
"Oct 04, 2012",44.0,45.0,45.4,44.0,8.50K,-2.22%
"Oct 05, 2012",44.6,44.0,45.4,44.0,19.50K,1.36%
"Oct 08, 2012",45.4,44.6,45.4,45.4,50.00K,1.79%
"Oct 10, 2012",44.6,40.0,45.0,44.6,181.00K,-1.76%
"Oct 11, 2012",47.0,44.6,49.0,45.0,11.00K,5.38%
"Oct 12, 2012",47.0,47.0,47.0,47.0,0.50K,0.00%
"Oct 15, 2012",47.0,47.0,47.0,47.0,0.50K,0.00%
"Oct 16, 2012",45.6,47.0,47.0,45.0,205.50K,-2.98%
"Oct 18, 2012",45.6,40.0,45.6,45.6,1.50K,0.00%
"Oct 19, 2012",45.4,45.6,45.8,43.8,6.00K,-0.44%
